SongVidTitle,ViewCount,CurrentPosition,WeekStartDate,YtChannel
MEDICINE - QUEEN NAIJA  (OFFICIAL VIDEO),1673270,63,20180809,Queen Naija
Lauren Daigle - You Say (Official Music Video),1652959,64,20180809,Lauren Daigle
G-Eazy - I Mean It (Official Music Video) ft. Remo,1633730,65,20180809,G-Eazy
"Rich The Kid - Lost It ft. Quavo, Offset",1614998,66,20180809,Rich The Kid
SEE YOU AGAIN featuring Kali Uchis,1614083,67,20180809,"Tyler, The Creator"
El Chombo - Dame Tu Cosita feat. Cutty Ranks (Official Video) [Ultra Records],1605250,68,20180809,Ultra Records
YoungBoy Never Broke Again - We Poppin (feat. Birdman) [Official Music Video],1595981,69,20180809,YoungBoy Never Broke Again
"Thalia, NATTI NATASHA - No Me Acuerdo (Official Video)",1554851,70,20180809,Thalia
Haschak Sisters - Like A Girl,1531308,71,20180809,Haschak Sisters
Michael Jackson - Behind the Mask (Official Video),1506279,72,20180809,Michael Jackson
Gunna - Oh Okay ft. Young Thug & Lil Baby [Official Music Video],1495718,73,20180809,Gunna
Daddy Yankee  - Dura (Official Video),1494314,74,20180809,Daddy Yankee
POTATO SALAD,1479778,75,20180809,"Tyler, The Creator"
"benny blanco, Halsey & Khalid – Eastside (official video)",1477222,76,20180809,benny blanco
Lil Pump - ESSKEETIT [Official Music Video],1456084,77,20180809,Lil Pump
Tyga - SWISH (Official Music Video),1434615,78,20180809,Tyga
"Billie Eilish, Khalid - lovely (Official Music Video)",1431382,79,20180809,Billie Eilish
Reckless Love (Official Lyric Video),1416129,80,20180809,Bethel Music
Natti Natasha & Daddy Yankee - Buena Vida (Video Oficial),1415927,81,20180809,Daddy Yankee
Cardi B - Be Careful [Official Video],1413585,82,20180809,Cardi B
Mac Miller - Self Care,1403242,83,20180809,Mac Miller
Scotty McCreery - This Is It,1390939,84,20180809,Scotty McCreery Official
Brytiago x Darell - Asesina (Video Oficial),1372535,85,20180809,BrytiagoTV
James Arthur - Say You Won't Let Go,1344655,86,20180809,James Arthur
Clean Bandit - Solo (feat. Demi Lovato) [Official Video],1331231,87,20180809,Clean Bandit
Maroon 5 - Sugar (Official Music Video),1325009,88,20180809,Maroon 5
"Alex Rose  ft. Cazzu, Lenny Tavarez, Lyanno & Rauw Alejandro - Toda (Remix) [Video Oficial]",1318865,89,20180809,Alex Rose
Kevin Gates - Vouch [Official Music Video],1304163,90,20180809,kevingatesTV
Romeo Santos - Centavito (Official Video),1300747,91,20180809,Romeo Santos
Migos - Walk It Talk It ft. Drake (Official Video),1300071,92,20180809,Migos ATL
Lil Skies - Lust [Official Music Video] (Dir. by @NicholasJandora),1296130,93,20180809,Lil Skies
"G-Eazy - Power (Official Video) ft. Nef The Pharaoh, P-Lo",1295193,94,20180809,G-Eazy
Drake - I'm Upset,1288791,95,20180809,Drake
Kevin Gates - Change Lanes (Directed by Cole Bennett),1269537,96,20180809,Lyrical Lemonade
Troye Sivan - Dance To This ft. Ariana Grande (Official Video),1260365,97,20180809,Troye Sivan
Kane Brown - Lose It,1224120,99,20180809,Kane Brown
Lil Durk - Remembrance (Official Video) Shot by @JerryPHD,1221593,100,20180809,Lil Durk
Maroon 5 - Girls Like You ft. Cardi B (Official Music Video),10496585,1,20180816,Maroon 5
"Cardi B, Bad Bunny & J Balvin - I Like It [Official Music Video]",9824426,2,20180816,Cardi B
"6ix9ine - FEFE ft. Nicki Minaj, Murda Beatz",9447552,3,20180816,Tekashi 6ix9ine
Tyga - Taste (Official Video) ft. Offset,8115463,4,20180816,Tyga
Ella Mai - Boo'd Up,6550870,5,20180816,Ella Mai
Drake - In My Feelings,5715994,6,20180816,Drake
"YG - Big Bank ft. 2 Chainz, Big Sean, Nicki Minaj (Official Music Video)",5700942,7,20180816,YG
"Casper, Nio García, Darell, Nicky Jam, Bad Bunny, Ozuna - Te Bote Remix (Video Oficial)",4998125,8,20180816,Flow La Movie
Bebe Rexha - Meant to Be (feat. Florida Georgia Line) [Official Music Video],4409986,9,20180816,Bebe Rexha
Ciara - Level Up,4396759,10,20180816,Ciara
YoungBoy Never Broke Again - Genie [Official Music Video],4066916,11,20180816,YoungBoy Never Broke Again
Kane Brown - Heaven,3983151,12,20180816,Kane Brown
Whitney Woerz -LOVE ME NOT (Lyric Video),3492973,13,20180816,Whitney Woerz
"DJ Khaled - No Brainer (Official Video) ft. Justin Bieber, Chance the Rapper, Quavo",3490241,14,20180816,DJ Khaled
YoungBoy Never Broke Again - Drawing Symbols [Official Music Video],3346881,15,20180816,YoungBoy Never Broke Again
YoungBoy Never Broke Again - Astronaut Kid (Official Video),3157654,16,20180816,YoungBoy Never Broke Again
Juice WRLD -  Lean Wit Me (Official Music Video),3056312,17,20180816,Juice WRLD
Post Malone - Psycho ft. Ty Dolla $ign,2981527,18,20180816,Post Malone
Kevin Gates - Vouch [Official Music Video],2962867,19,20180816,kevingatesTV
"Becky G, NATTI NATASHA - Sin Pijama (Official Video)",2777254,20,20180816,Becky G
Raymix - Oye Mujer,2726252,21,20180816,Raymix
Nicki Minaj - Ganja Burn,2697514,22,20180816,Nicki Minaj
Ozuna x Romeo Santos - El Farsante (Remix) (Video Oficial),2683971,23,20180816,Ozuna
Drake - Nonstop,2657408,24,20180816,Drake
Ariana Grande - no tears left to cry (Official Video),2628678,25,20180816,Ariana Grande
Anuel AA - Brindemos feat. Ozuna (Video Oficial),2595581,26,20180816,Anuel AA
Drake - God's Plan,2514867,27,20180816,Drake
Brett Young - Mercy,2498203,28,20180816,Brett Young
YoungBoy Never Broke Again – Overdose [Official Music Video],2384251,29,20180816,YoungBoy Never Broke Again
Smokepurpp - Nephew ft. Lil Pump (Official Music Video),2296134,30,20180816,smokepurpp
"benny blanco, Halsey & Khalid – Eastside (official video)",2292655,31,20180816,benny blanco
"J Balvin, Zion & Lennox - No Es Justo (Official Video)",2222540,32,20180816,J Balvin
Jason Aldean - You Make It Easy (Lyric Video),2220952,33,20180816,Jason Aldean
YNW Melly - Murder On My Mind [Official Video],2214198,34,20180816,YNW Melly
"G-Eazy - No Limit REMIX ft. A$AP Rocky, Cardi B, French Montana, Juicy J, Belly",2208590,35,20180816,G-Eazy
Migos - Narcos,2201222,36,20180816,Migos ATL
Maluma - Mala Mía (Official Video),2112010,37,20180816,Maluma
Rich The Kid - Plug Walk,2102305,38,20180816,Rich The Kid
YG - Handgun ft. A$AP Rocky (Official Music Video),2097862,39,20180816,YG
Bad Wolves - Zombie (Official Video),2061590,40,20180816,Better Noise Music
Vaina Loca - Ozuna x Manuel Turizo (Video Oficial),2052415,41,20180816,Ozuna
YoungBoy Never Broke Again - Through The Storm [Official Music Video],2051374,42,20180816,YoungBoy Never Broke Again
Drake - Nice For What,2022724,43,20180816,Drake
Thomas Rhett - Marry Me,1974158,44,20180816,Thomas Rhett
Childish Gambino - This Is America (Official Video),1961428,45,20180816,Donald Glover
"6IX9INE ""Gotti"" (WSHH Exclusive - Official Music Video)",1919606,46,20180816,WORLDSTARHIPHOP
Travis Scott - STOP TRYING TO BE GOD,1912159,47,20180816,Travis Scott
"Migos, Nicki Minaj, Cardi B - MotorSport (Official Video)",1911087,48,20180816,Migos ATL
Luke Combs - Beautiful Crazy,1908272,49,20180816,Luke Combs
The Weeknd - Call Out My Name (Official Video),1881599,50,20180816,The Weeknd
SEE YOU AGAIN featuring Kali Uchis,1871520,51,20180816,"Tyler, The Creator"
"G-Eazy - 1942 (Official Video) ft. Yo Gotti, YBN Nahmir",1845218,52,20180816,G-Eazy
"Derez De'Shon ""Fed Up"" (WSHH Exclusive - Official Music Video)",1770608,53,20180816,WORLDSTARHIPHOP
BAD BUNNY - ESTAMOS BIEN | X100PRE (Official Video),1770299,54,20180816,Bad Bunny
Bebe Rexha - I'm A Mess [Official Music Video],1759015,55,20180816,Bebe Rexha
Mac Miller - Self Care,1718896,56,20180816,Mac Miller
"6IX9INE ""Billy"" (WSHH Exclusive - Official Music Video)",1699121,57,20180816,WORLDSTARHIPHOP
MEDICINE - QUEEN NAIJA  (OFFICIAL VIDEO),1682119,58,20180816,Queen Naija
BANDA MS - TU POSTURA (VIDEO OFICIAL),1678525,59,20180816,Lizos Music
"Billie Eilish, Khalid - lovely (Official Music Video)",1624067,60,20180816,Billie Eilish
THE CARTERS - APESHIT (Official Video),1616689,61,20180816,Beyoncé
G-Eazy - I Mean It (Official Music Video) ft. Remo,1592044,62,20180816,G-Eazy
Haschak Sisters - Like A Girl,1558120,63,20180816,Haschak Sisters
Lauren Daigle - You Say (Official Music Video),1553207,64,20180816,Lauren Daigle
Imagine Dragons - Thunder,1515296,65,20180816,ImagineDragons
Russ - Losin Control (Official Video),1502043,66,20180816,Russ
Juice WRLD – Wasted (feat. Lil Uzi Vert),1501080,67,20180816,Juice WRLD
"6IX9INE ""Tati"" Feat. DJ SpinKing (WSHH Exclusive - Official Music Video)",1498239,68,20180816,WORLDSTARHIPHOP
Denzel Curry - CLOUT COBAIN | CLOUT CO13A1N,1485955,69,20180816,Denzel Curry
Ariana Grande - God is a woman (Official Video),1481818,70,20180816,Ariana Grande
"BHAD BHABIE - ""Trust Me"" feat. Ty Dolla $ign (Official Music VIdeo) | Danielle Bregoli",1460723,71,20180816,Bhad Bhabie
YoungBoy Never Broke Again - We Poppin (feat. Birdman) [Official Music Video],1458371,72,20180816,YoungBoy Never Broke Again
"Shakira, Maluma - Clandestino (Official Video)",1453654,73,20180816,Shakira
El Chombo - Dame Tu Cosita feat. Cutty Ranks (Official Video) [Ultra Records],1441104,74,20180816,Ultra Records
"Thalia, NATTI NATASHA - No Me Acuerdo (Official Video)",1437431,75,20180816,Thalia
Reckless Love (Official Lyric Video),1413633,76,20180816,Bethel Music
Josh X - All On Me ft. Rick Ross,1402060,77,20180816,JOSH X
Iggy Azalea - Kream ft. Tyga,1384683,78,20180816,Iggy Azalea
Gunna - Oh Okay ft. Young Thug & Lil Baby [Official Music Video],1384581,79,20180816,Gunna
James Arthur - Say You Won't Let Go,1370241,80,20180816,James Arthur
Kevin Gates - Change Lanes (Directed by Cole Bennett),1339973,81,20180816,Lyrical Lemonade
Scotty McCreery - This Is It,1311572,82,20180816,Scotty McCreery Official
"Teri Saun: Eshaan Sahney (Full Song) Urban Munde | Vinod Kumar, Bobby | Latest Punjabi Songs 2018",1283371,83,20180816,T-Series Apna Punjab
Cardi B - Be Careful [Official Video],1279410,84,20180816,Cardi B
"Jake Paul - “Champion” (Official Music Video, feat. Jitt n Quan)",1275357,85,20180816,Jake Paul
"Alex Rose  ft. Cazzu, Lenny Tavarez, Lyanno & Rauw Alejandro - Toda (Remix) [Video Oficial]",1260180,86,20180816,Alex Rose
Maroon 5 - Sugar (Official Music Video),1257344,88,20180816,Maroon 5
Drowns the Whiskey (feat. Miranda Lambert) (Music Video),1241349,89,20180816,Jason Aldean
Lil Pump - ESSKEETIT [Official Music Video],1233450,90,20180816,Lil Pump
Lil Skies - Lust [Official Music Video] (Dir. by @NicholasJandora),1231294,91,20180816,Lil Skies
Passenger | Let Her Go (Official Video),1222439,92,20180816,Passenger
Brytiago x Darell - Asesina (Video Oficial),1206585,93,20180816,BrytiagoTV
Clean Bandit - Solo (feat. Demi Lovato) [Official Video],1203195,94,20180816,Clean Bandit
Disturbed  - The Sound Of Silence (Official Music Video) [4K UPGRADE],1185544,95,20180816,Disturbed
Tyga - SWISH (Official Music Video),1181271,96,20180816,Tyga
YoungBoy Never Broke Again - Graffiti [Official Music Video],1174200,97,20180816,YoungBoy Never Broke Again
Dan + Shay - Tequila (Official Music Video),1165487,98,20180816,Dan And Shay
Piso 21 - Déjala Que Vuelva (feat. Manuel Turizo) [Video Oficial],1161402,99,20180816,Piso 21
Katy Perry - Roar,1161222,100,20180816,Katy Perry
"6ix9ine - FEFE ft. Nicki Minaj, Murda Beatz",12992830,1,20180823,Tekashi 6ix9ine
Maroon 5 - Girls Like You ft. Cardi B (Official Music Video),12859000,2,20180823,Maroon 5
"Cardi B, Bad Bunny & J Balvin - I Like It [Official Music Video]",7805262,3,20180823,Cardi B
Tyga - Taste (Official Video) ft. Offset,6743661,4,20180823,Tyga
YoungBoy Never Broke Again - Drawing Symbols [Official Music Video],5849814,5,20180823,YoungBoy Never Broke Again
Drake - In My Feelings,5726511,6,20180823,Drake
Ella Mai - Boo'd Up,5216469,7,20180823,Ella Mai
Ciara - Level Up,5203920,8,20180823,Ciara
"Casper, Nio García, Darell, Nicky Jam, Bad Bunny, Ozuna - Te Bote Remix (Video Oficial)",5044801,9,20180823,Flow La Movie
Cardi B - Ring (feat. Kehlani) [Official Video],5016990,10,20180823,Cardi B
Smokepurpp - Nephew ft. Lil Pump (Official Music Video),4924379,11,20180823,smokepurpp
KSI - ON POINT (LOGAN PAUL DISS TRACK),4664928,12,20180823,KSI
Bebe Rexha - Meant to Be (feat. Florida Georgia Line) [Official Music Video],4575988,13,20180823,Bebe Rexha
"YG - Big Bank ft. 2 Chainz, Big Sean, Nicki Minaj (Official Music Video)",4566828,14,20180823,YG
YoungBoy Never Broke Again - Genie [Official Music Video],4002992,15,20180823,YoungBoy Never Broke Again
Kane Brown - Heaven,3848423,16,20180823,Kane Brown
Whitney Woerz -LOVE ME NOT (Lyric Video),3828896,17,20180823,Whitney Woerz
YoungBoy Never Broke Again - Dropout (Official Video),3769403,18,20180823,YoungBoy Never Broke Again
Juice WRLD -  Lean Wit Me (Official Music Video),3147356,19,20180823,Juice WRLD
"G-Eazy - 1942 (Official Video) ft. Yo Gotti, YBN Nahmir",3094543,20,20180823,G-Eazy
Post Malone - Psycho ft. Ty Dolla $ign,3059097,21,20180823,Post Malone
YNW Melly - Murder On My Mind [Official Video],3032143,22,20180823,YNW Melly
"DJ Khaled - No Brainer (Official Video) ft. Justin Bieber, Chance the Rapper, Quavo",3020235,23,20180823,DJ Khaled
Kevin Gates - Vouch [Official Music Video],3003047,24,20180823,kevingatesTV
Ariana Grande - no tears left to cry (Official Video),2973198,25,20180823,Ariana Grande
YoungBoy Never Broke Again - Astronaut Kid (Official Video),2959656,26,20180823,YoungBoy Never Broke Again
Wiz Khalifa - Hopeless Romantic feat. Swae Lee [Official Music Video],2908225,27,20180823,Wiz Khalifa
Raymix - Oye Mujer,2780801,28,20180823,Raymix
"Becky G, NATTI NATASHA - Sin Pijama (Official Video)",2751943,29,20180823,Becky G
Ozuna x Romeo Santos - El Farsante (Remix) (Video Oficial),2671714,30,20180823,Ozuna
Drake - Nonstop,2661461,31,20180823,Drake
Brett Young - Mercy,2505293,32,20180823,Brett Young
Drake - God's Plan,2505102,33,20180823,Drake
YoungBoy Never Broke Again – Overdose [Official Music Video],2374172,34,20180823,YoungBoy Never Broke Again
Janet Jackson x Daddy Yankee - Made For Now [Official Video],2280209,35,20180823,Janet Jackson
Anuel AA - Brindemos feat. Ozuna (Video Oficial),2224815,36,20180823,Anuel AA
Quavo - LAMB TALK (Official Video),2216838,37,20180823,Migos ATL
"G-Eazy - No Limit REMIX ft. A$AP Rocky, Cardi B, French Montana, Juicy J, Belly",2169559,38,20180823,G-Eazy
Lil Dicky  - Freaky Friday feat. Chris Brown (Official Music Video),2118829,39,20180823,Lil Dicky
Jason Aldean - You Make It Easy (Lyric Video),2111915,40,20180823,Jason Aldean
"benny blanco, Halsey & Khalid – Eastside (official video)",2053052,41,20180823,benny blanco
"Doja Cat - ""Mooo!"" (Official Video)",2020898,42,20180823,Doja Cat
"Migos, Nicki Minaj, Cardi B - MotorSport (Official Video)",1988920,43,20180823,Migos ATL
Childish Gambino - This Is America (Official Video),1969923,44,20180823,Donald Glover
Sam Smith - Too Good At Goodbyes,1964040,45,20180823,SAM SMITH
"Jake Paul - “Champion” (Official Music Video, feat. Jitt n Quan)",1963310,46,20180823,Jake Paul
Luke Combs - Beautiful Crazy,1951882,47,20180823,Luke Combs
Ariana Grande - God is a woman (Official Video),1945339,48,20180823,Ariana Grande
The Weeknd - Call Out My Name (Official Video),1937749,49,20180823,The Weeknd
YoungBoy Never Broke Again - Through The Storm [Official Music Video],1935407,50,20180823,YoungBoy Never Broke Again
Nicki Minaj - Ganja Burn,1890163,51,20180823,Nicki Minaj
Migos - Narcos,1886726,52,20180823,Migos ATL
Drake - Nice For What,1877347,53,20180823,Drake
Vaina Loca - Ozuna x Manuel Turizo (Video Oficial),1861075,54,20180823,Ozuna
"Luke Bryan - Sunrise, Sunburn, Sunset (Official Music Video)",1860206,55,20180823,Luke Bryan
Imagine Dragons - Thunder,1854458,56,20180823,ImagineDragons
Ed Sheeran - Perfect (Official Music Video),1824739,57,20180823,Ed Sheeran
Bebe Rexha - I'm A Mess [Official Music Video],1763529,58,20180823,Bebe Rexha
MEDICINE - QUEEN NAIJA  (OFFICIAL VIDEO),1727487,59,20180823,Queen Naija
"Billie Eilish, Khalid - lovely (Official Music Video)",1704921,60,20180823,Billie Eilish
Reckless Love (Official Lyric Video),1703952,61,20180823,Bethel Music
Josh X - All On Me ft. Rick Ross,1681552,62,20180823,JOSH X
"Derez De'Shon ""Fed Up"" (WSHH Exclusive - Official Music Video)",1677087,63,20180823,WORLDSTARHIPHOP
"6IX9INE ""Billy"" (WSHH Exclusive - Official Music Video)",1650526,64,20180823,WORLDSTARHIPHOP
"6IX9INE ""Gotti"" (WSHH Exclusive - Official Music Video)",1636264,65,20180823,WORLDSTARHIPHOP
THE CARTERS - APESHIT (Official Video),1631826,66,20180823,Beyoncé
BAD BUNNY - ESTAMOS BIEN | X100PRE (Official Video),1629636,67,20180823,Bad Bunny
Daddy Yankee  - Dura (Official Video),1597361,68,20180823,Daddy Yankee
Lauren Daigle - You Say (Official Music Video),1587798,69,20180823,Lauren Daigle
G-Eazy - I Mean It (Official Music Video) ft. Remo,1585917,70,20180823,G-Eazy
Travis Scott - STOP TRYING TO BE GOD,1531800,71,20180823,Travis Scott
"Thalia, NATTI NATASHA - No Me Acuerdo (Official Video)",1522412,72,20180823,Thalia
"J Balvin, Zion & Lennox - No Es Justo (Official Video)",1522371,73,20180823,J Balvin
BANDA MS - MEJOR ME ALEJO (VIDEO OFICIAL),1519090,74,20180823,Lizos Music
Tyga - SWISH (Official Music Video),1509539,75,20180823,Tyga
YG - Handgun ft. A$AP Rocky (Official Music Video),1496129,76,20180823,YG
Maluma - Mala Mía (Official Video),1484106,77,20180823,Maluma
Gunna - Oh Okay ft. Young Thug & Lil Baby [Official Music Video],1479204,78,20180823,Gunna
James Arthur - Say You Won't Let Go,1457111,79,20180823,James Arthur
"6IX9INE ""Tati"" Feat. DJ SpinKing (WSHH Exclusive - Official Music Video)",1393255,81,20180823,WORLDSTARHIPHOP
Juice WRLD – Wasted (feat. Lil Uzi Vert),1365099,82,20180823,Juice WRLD
Denzel Curry - CLOUT COBAIN | CLOUT CO13A1N,1352854,83,20180823,Denzel Curry
BAD BUNNY x PJ SIN SUELA x ÑEJO - CUÁL ES TU PLAN? (Official Video),1351959,84,20180823,Bad Bunny
YoungBoy Never Broke Again - We Poppin (feat. Birdman) [Official Music Video],1350967,85,20180823,YoungBoy Never Broke Again
Khalid & Normani - Love Lies (Official Video),1344871,86,20180823,Khalid
Brytiago x Darell - Asesina (Video Oficial),1342473,87,20180823,BrytiagoTV
El Chombo - Dame Tu Cosita feat. Cutty Ranks (Official Video) [Ultra Records],1338274,88,20180823,Ultra Records
"Cole Swindell - ""Break Up In The End"" (Official Music Video)",1336729,89,20180823,Cole Swindell
Cardi B - Be Careful [Official Video],1302650,90,20180823,Cardi B
BANDA MS - TU POSTURA (VIDEO OFICIAL),1298246,91,20180823,Lizos Music
"BHAD BHABIE - ""Trust Me"" feat. Ty Dolla $ign (Official Music VIdeo) | Danielle Bregoli",1288000,92,20180823,Bhad Bhabie
Mac Miller - Self Care,1268853,93,20180823,Mac Miller
Logic - One Day ft. Ryan Tedder,1243632,94,20180823,Logic
Anuel AA - Ella Quiere Beber (Video Oficial),1236620,95,20180823,Anuel AA
Passenger | Let Her Go (Official Video),1231226,96,20180823,Passenger
"Alex Rose  ft. Cazzu, Lenny Tavarez, Lyanno & Rauw Alejandro - Toda (Remix) [Video Oficial]",1226159,97,20180823,Alex Rose
Kevin Gates - Change Lanes (Directed by Cole Bennett),1220802,98,20180823,Lyrical Lemonade
Clean Bandit - Solo (feat. Demi Lovato) [Official Video],1218431,99,20180823,Clean Bandit
Scotty McCreery - This Is It,1212480,100,20180823,Scotty McCreery Official
"6ix9ine - FEFE ft. Nicki Minaj, Murda Beatz",12561802,1,20180830,Tekashi 6ix9ine
Maroon 5 - Girls Like You ft. Cardi B (Official Music Video),11446770,2,20180830,Maroon 5
BTS (방탄소년단) 'IDOL' Official MV,10125329,3,20180830,HYBE LABELS
"YG - Big Bank ft. 2 Chainz, Big Sean, Nicki Minaj (Official Music Video)",7374169,4,20180830,YG
Tyga - Taste (Official Video) ft. Offset,7269239,5,20180830,Tyga
"Cardi B, Bad Bunny & J Balvin - I Like It [Official Music Video]",6719051,6,20180830,Cardi B
YoungBoy Never Broke Again - Drawing Symbols [Official Music Video],6215055,7,20180830,YoungBoy Never Broke Again
